id,legacyId,firstName,lastName,department,school,avgRating,avgDifficulty,numRatings,wouldTakeAgainPercent
VGVhY2hlci0xMjQwOTMz,1240933,Marin,Meyer,Health Science,Brigham Young University,4.6,1.3,4,-1
VGVhY2hlci0yMDAzOTI0,2003924,Tim,Zeidner,Religion,Brigham Young University,5,2,1,-1
VGVhY2hlci0yMDU1ODgy,2055882,Myriam ,Sopel,Health  Physical Education,Brigham Young University,4.5,1,1,-1
VGVhY2hlci0xODI3NTQ0,1827544,Cory,Sackett,Religion,Brigham Young University,3.9,2.3,55,-1
VGVhY2hlci0xODcwMDU1,1870055,Suzanne,Julian,English,Brigham Young University,4.8,2,2,-1
VGVhY2hlci0yMDUyNTQx,2052541,Renata,Tymoschenko,Portuguese,Brigham Young University,5,2,1,-1
VGVhY2hlci0xOTY2MDU2,1966056,William,Lund,Computer Science,Brigham Young University,2.5,3,2,-1
VGVhY2hlci0xOTU4NDUy,1958452,Tara,Hall,Microbiology,Brigham Young University,4.7,1.3,3,-1
VGVhY2hlci0xNDI5Mjk0,1429294,Brad,McLaws,Business,Brigham Young University,4.3,3.3,7,-1
VGVhY2hlci0xNjM0NjM4,1634638,Vilja,Johnson,English,Brigham Young University,4.5,3,6,-1
VGVhY2hlci0yMDI0NzEz,2024713,Craig,Palsson,Economics,Brigham Young University,4.8,2.5,2,-1
VGVhY2hlci0xOTIxMzg1,1921385,Felicia,Farley,Psychology,Brigham Young University,5,1.5,2,-1
VGVhY2hlci0zMTQ4ODM=,314883,Stephen,Wyckoff,Mathematics,Brigham Young University,3.8,3.5,66,-1
VGVhY2hlci0yMDA5Nzg4,2009788,Emily,Kleinkopf,Dance,Brigham Young University,4.5,3,1,-1
VGVhY2hlci0xNzMxODUx,1731851,Jacob,Rennaker,Religion,Brigham Young University,4.4,2.5,34,-1
VGVhY2hlci0xMjE4Nzkx,1218791,Harvey,Rich,Music,Brigham Young University,2.8,2.8,8,-1
VGVhY2hlci0yMDM2NTE2,2036516,Brett,Clarke,Mathematics,Brigham Young University,4.5,1,1,-1
VGVhY2hlci05NDk4NTc=,949857,Kirsti,Ringger,Art History,Brigham Young University,3.3,2.8,14,-1
VGVhY2hlci0yMDM2MTQ5,2036149,Douglas,Richards,Biology,Brigham Young University,2,4,1,-1
VGVhY2hlci0xODc3ODkw,1877890,Paul,Hafen,Exercise Science,Brigham Young University,4.8,2,2,-1
VGVhY2hlci0xMjA2ODY0,1206864,Summer,Rupper,Geology,Brigham Young University,5,3.4,29,-1
VGVhY2hlci0xOTk4NDQ0,1998444,Michael ,Christensen,French  Italian,Brigham Young University,4.5,3,1,-1
VGVhY2hlci0yMDMyOTc0,2032974,Carlyle,Schmollinger,Art,Brigham Young University,4.5,2,1,-1
VGVhY2hlci0xODM1ODU4,1835858,Mikko,Laitinen,Business,Brigham Young University,5,1.8,5,-1
VGVhY2hlci04OTkzNzk=,899379,Brian,Wall,English,Brigham Young University,4.9,2.4,7,-1
VGVhY2hlci0xOTU2MDg2,1956086,Gina,Schneck,Writing,Brigham Young University,4.3,2.8,4,-1
VGVhY2hlci0zNTkxNjc=,359167,Dennis,Martin,Communication,Brigham Young University,3.2,2.8,9,-1
VGVhY2hlci0zNDA4NTU=,340855,Jeffery,Campbell,Facilities Management,Brigham Young University,3.3,3,8,-1
VGVhY2hlci0yMDIyNDk3,2022497,David ,Thornton,Mathematics,Brigham Young University,4.5,3,1,-1
VGVhY2hlci01NDcxMzE=,547131,Bruce,Jorgensen,English,Brigham Young University,2.2,3.6,29,-1
VGVhY2hlci0yMjYzNTc=,226357,Brian,Champion,Political Science,Brigham Young University,3.9,3.4,31,-1
VGVhY2hlci0xOTI5NDc1,1929475,Brent,Wesson,Student Life,Brigham Young University,5,2.1,7,-1
VGVhY2hlci0yNzkwOTU=,279095,Bruce,Schaalje,Statistics,Brigham Young University,3,3.1,47,-1
VGVhY2hlci0xNTU1MTQ4,1555148,Macy,Halladay,Educational Leadership,Brigham Young University,3.9,3.1,7,-1
VGVhY2hlci02NTA5ODg=,650988,Robert,Gardner,Business,Brigham Young University,4,3,5,-1
VGVhY2hlci0xODk2ODcw,1896870,Erika,Ball,Statistics,Brigham Young University,4.8,2.6,5,-1
VGVhY2hlci05NzcwMTM=,977013,Douglas,Allen,Visual Arts,Brigham Young University,4.1,2,5,-1
VGVhY2hlci03NTI2NjI=,752662,William Victor,Smith,Mathematics,Brigham Young University,2.9,3.7,16,-1
VGVhY2hlci04MjcwNzQ=,827074,Nick,Ball,Information Systems,Brigham Young University,4.3,2.4,34,-1
VGVhY2hlci0xNzExNzQ0,1711744,Eva,Clark,Hungarian,Brigham Young University,4.3,3.2,6,-1
VGVhY2hlci0xNzg2OTY1,1786965,Nicole,Stewart,Chemical Engineering,Brigham Young University,4.3,3.2,6,-1
VGVhY2hlci0xODY2NTYz,1866563,Hillary,Gamblin,Writing,Brigham Young University,4.5,2.7,3,-1
VGVhY2hlci04MjgwNDA=,828040,Lee,Wakefield,Dance,Brigham Young University,4.2,2.5,14,-1
VGVhY2hlci0xOTA4NTAw,1908500,Travis,Clark,Fine Arts,Brigham Young University,3.3,3,5,-1
VGVhY2hlci0xNzU3MzU3,1757357,Arum,Park,Classics,Brigham Young University,3.4,3.1,14,-1
VGVhY2hlci0yNzk1NjE=,279561,Milton,Lee,Chemistry,Brigham Young University,3.7,3.7,56,-1
VGVhY2hlci0xNzU3MzIz,1757323,David,Ammott,History,Brigham Young University,4,2.2,9,-1
VGVhY2hlci04Njc0OTM=,867493,Dan Reed,Olsen,Computer Science,Brigham Young University,3.1,3.3,14,-1
VGVhY2hlci02NjMxNzA=,663170,James,Bradford,American Studies,Brigham Young University,3.6,2.6,10,-1
VGVhY2hlci0yMjk2OA==,22968,Carol,Ellertson,Religion,Brigham Young University,4.2,2.3,18,-1
VGVhY2hlci0xODYzMDU2,1863056,Lauren,Todacheenie,Writing,Brigham Young University,4.5,2.6,18,-1
VGVhY2hlci02MTI4NDc=,612847,Charles,Cox,Business Administration,Brigham Young University,3.8,3,3,-1
VGVhY2hlci0xOTMyMzI3,1932327,Scott,Baird,Organizational Ldrshp  Strat,Brigham Young University,2.2,4.3,12,-1
VGVhY2hlci0xMzQ0ODc3,1344877,Krista,Frederico,Sociology,Brigham Young University,3.8,3.7,7,-1
VGVhY2hlci01OTU1NDE=,595541,Timothy,Merrill,Religion,Brigham Young University,3.6,2.7,15,-1
VGVhY2hlci0xNTU1ODg4,1555888,Eula,Monroe,Elementary Education,Brigham Young University,1.5,5,4,-1
VGVhY2hlci0zMjc5OTE=,327991,Richard,Terry,Agriculture,Brigham Young University,3.4,2.4,27,-1
VGVhY2hlci0xNTQwMTM=,154013,Doug,McKinlay,Communication,Brigham Young University,4.6,3.1,15,-1
VGVhY2hlci0xODUyODAw,1852800,John,Hughes,Communication,Brigham Young University,2.6,1.7,7,-1
VGVhY2hlci05MjgxMzc=,928137,Joy,Campbell,Elementary Education,Brigham Young University,4.3,3.2,5,-1
VGVhY2hlci0xOTI5MjMz,1929233,Betty,Francis,Elementary Education,Brigham Young University,2.1,3,4,-1
VGVhY2hlci0zMTM3OTc=,313797,Michael John,Dorais,Religion,Brigham Young University,3.9,2.3,8,-1
VGVhY2hlci0xOTY0MzU4,1964358,Liangyi,Zhao,Mathematics,Brigham Young University,3.5,4,2,-1
VGVhY2hlci0xMDM2ODEz,1036813,Rulon Dean,Pope,Economics,Brigham Young University,2.6,2.8,17,-1
VGVhY2hlci0xMDA1MzM4,1005338,John,Bennion,English,Brigham Young University,3.8,1.6,8,-1
VGVhY2hlci01MjUxOTQ=,525194,Kenneth,White,History,Brigham Young University,3.9,2.5,42,-1
VGVhY2hlci0yNDk1Mw==,24953,Gary,Booth,Biology,Brigham Young University,4,2.9,161,-1
VGVhY2hlci0xOTczMTg1,1973185,Kevin,Watson,Mathematics Education,Brigham Young University,4.8,2,3,-1
VGVhY2hlci0yNzY3NjQ=,276764,Vaughn,Call,Sociology,Brigham Young University,3.2,3.1,34,-1
VGVhY2hlci0xOTM0NjUy,1934652,Samuel,Richards,Music,Brigham Young University,4,1.5,2,-1
VGVhY2hlci0xMDU2MTUz,1056153,Sook Hyun,Kang,Korean,Brigham Young University,4.5,1.5,2,-1
VGVhY2hlci0xOTk1ODUw,1995850,Alexander,Aldrich,Spanish,Brigham Young University,5,3,1,-1
VGVhY2hlci05ODU0MDE=,985401,Alan,Casper,Religion,Brigham Young University,5,2.3,3,-1
VGVhY2hlci0xODA3NTQx,1807541,Trevor,Guthrie,Dance,Brigham Young University,4.9,1.6,5,-1
VGVhY2hlci0xODYyMjc0,1862274,Fabian Vaingamalie,Tafuna,Religion,Brigham Young University,4.5,1,3,-1
VGVhY2hlci00ODg2NzY=,488676,Shirley,Cox,Social Work,Brigham Young University,3.5,2,11,-1
VGVhY2hlci0xODkzNzEw,1893710,Kyle,Robinson,Physical Education,Brigham Young University,4.6,3.2,5,-1
VGVhY2hlci0xNzYxODU=,176185,Brent,Gilchrist,Political Science,Brigham Young University,3.9,2.7,85,-1
VGVhY2hlci0xODM2NzMx,1836731,Rebecca,Walker,English,Brigham Young University,4.6,2.8,4,-1
VGVhY2hlci0xOTU3NTY3,1957567,Hayley,Langton,English,Brigham Young University,3.5,3.5,2,-1
VGVhY2hlci04NjM3ODc=,863787,Bruce,Webb,Biology,Brigham Young University,4.9,1.4,13,-1
VGVhY2hlci0zMjQ3MTU=,324715,Larry,Wimmer,Economics,Brigham Young University,3.5,3.4,38,-1
VGVhY2hlci0xNTI4Mjcw,1528270,Stasha,Bown,Mathematics,Brigham Young University,3.3,4,2,-1
VGVhY2hlci0xOTg3MzE5,1987319,Robert,Reid,Mathematics,Brigham Young University,5,2.3,4,-1
VGVhY2hlci0xNzA0MjAx,1704201,Sean R,Bullock,Italian,Brigham Young University,5,2.4,13,-1
VGVhY2hlci0xMTkwNjE1,1190615,Leonard,Tourney,English,Brigham Young University,4,2.4,12,-1
VGVhY2hlci03NDAzNTc=,740357,Keith,Barney,Recreation,Brigham Young University,4.6,2.1,8,-1
VGVhY2hlci01MTAzODM=,510383,Kristine,Hansen,English,Brigham Young University,4.4,2.7,18,-1
VGVhY2hlci0xODMwNTI2,1830526,Maddison,Colvin,Visual Arts,Brigham Young University,5,4,3,-1
VGVhY2hlci0xNzA1MjA4,1705208,Shannon,Jensen,Dance,Brigham Young University,4.5,3,3,-1
VGVhY2hlci0xOTMyMjcz,1932273,Joshua,Prince,Russian,Brigham Young University,4.7,3.3,11,-1
VGVhY2hlci01MDY2MA==,50660,Deborah,Fisher,Humanities,Brigham Young University,3.5,4.3,59,-1
VGVhY2hlci0xNTQwMzI=,154032,Warner,Woodworth,Business,Brigham Young University,2.9,3.5,25,-1
VGVhY2hlci0zODg3MTE=,388711,Irene,Windham,Student Services,Brigham Young University,3.3,1.8,21,-1
VGVhY2hlci0xNTM1MDM5,1535039,Amram,Musungu,Foreign Languages,Brigham Young University,4.3,1,8,-1
VGVhY2hlci0xODM1MjU=,183525,William,Hamblin,History,Brigham Young University,3.6,2.8,60,-1
VGVhY2hlci0xNzA1Mjg2,1705286,Joseph,Patten,Exercise & Sport Science,Brigham Young University,5,1,2,-1
VGVhY2hlci0xMDA1MTQ5,1005149,Samuel,Pierce,History,Brigham Young University,3.2,3.4,16,-1
VGVhY2hlci0xOTMzMTY=,193316,Shauna,Anderson,Religion,Brigham Young University,3.5,1.9,7,-1
VGVhY2hlci0xNTY4MTAx,1568101,Tadd,Truscott,Mechanical Engineering,Brigham Young University,4,3,2,-1
VGVhY2hlci01ODk5MjM=,589923,Jeffrey,Ringer,Political Science,Brigham Young University,4.5,2.6,23,-1
VGVhY2hlci0xNzU1MDky,1755092,Dane,Christensen,Foreign Languages,Brigham Young University,3.8,2.5,2,-1
VGVhY2hlci04Njk2OTg=,869698,Garret,Christensen,Economics,Brigham Young University,1.9,4,6,-1
VGVhY2hlci0xOTQxOTI3,1941927,Kalyn,Walker,German,Brigham Young University,4.1,3,4,-1
VGVhY2hlci01ODE1MTg=,581518,David,Spencer,Economics,Brigham Young University,3.5,3.6,24,-1
VGVhY2hlci00OTIyODk=,492289,Ivan Felix,Beutler,Social Science,Brigham Young University,1.8,3.5,13,-1
VGVhY2hlci03NDQ2MzQ=,744634,Val,Brinkerhoff,Visual Arts,Brigham Young University,3.2,2.9,13,-1
VGVhY2hlci0xMjQwMTY1,1240165,James,Olsen,Philosophy,Brigham Young University,4.5,3.5,4,-1
VGVhY2hlci0xNDgzNzQ3,1483747,Nathan,Jackson,English,Brigham Young University,4,1.3,3,-1
VGVhY2hlci05MDYzNTY=,906356,Andrew,Christensen,Foreign Languages,Brigham Young University,3.5,3.5,2,-1
VGVhY2hlci0xOTU4NDUx,1958451,Benjamin,Killgore,English,Brigham Young University,4.5,3,2,-1
VGVhY2hlci0xODI5OTg0,1829984,Benjamin,Wagner,Writing,Brigham Young University,4,2.6,25,-1
VGVhY2hlci0xODM1MTUx,1835151,Kristen,Cardon,Writing,Brigham Young University,3.9,2.9,8,-1
VGVhY2hlci05NjEzMjM=,961323,Trev,Harmon,Information Technology,Brigham Young University,3.8,3,2,-1
VGVhY2hlci0xNDUyMDcz,1452073,Elise,Silva,English,Brigham Young University,4.4,3.5,13,-1
VGVhY2hlci0xNjM1NDEz,1635413,Ashley,Jones,Mathematics,Brigham Young University,5,2.7,6,-1
VGVhY2hlci0xMDg3NjYy,1087662,J. Michael,Pinegar,Finance,Brigham Young University,3.1,4,10,-1
VGVhY2hlci0yNTg1Njk=,258569,Debbie,Dean,English,Brigham Young University,4.8,2.9,9,-1
VGVhY2hlci03MjY2NzA=,726670,Pat,Esplin,Student Services,Brigham Young University,2.5,2.2,18,-1
VGVhY2hlci0xOTY1OTE4,1965918,Tim,Johnson ,Recreation,Brigham Young University,4.5,2.5,2,-1
VGVhY2hlci00MTY1MzA=,416530,Bruce,Collings,Mathematics,Brigham Young University,3.1,3.2,23,-1
VGVhY2hlci05ODAxMjU=,980125,Roger,Martin,Biology,Brigham Young University,4.6,1.9,9,-1
VGVhY2hlci0xOTYwNzIw,1960720,Anand,Bernard,Mathematics Education,Brigham Young University,3.3,2.5,2,-1
VGVhY2hlci0xODQzMDYw,1843060,Giulia,Vibilio,Italian,Brigham Young University,4.3,2.5,2,-1
VGVhY2hlci0yODcyODA=,287280,Paul,Johnston,Health Science,Brigham Young University,4.1,2.1,8,-1
VGVhY2hlci0xMTIxOTMx,1121931,Joshua,Morzelewski,Exercise & Sport Science,Brigham Young University,4.7,1.7,7,-1
VGVhY2hlci0xMzUxMzQ4,1351348,Jessica,Purcell,Mathematics,Brigham Young University,4.7,3.6,7,-1
VGVhY2hlci0xODcxMDU3,1871057,Jared,Pence,Writing,Brigham Young University,4.8,2.8,5,-1
VGVhY2hlci0xODY5OTgx,1869981,Lauran,Fuller,English,Brigham Young University,4.8,1.3,3,-1
VGVhY2hlci0xNDg3NjUw,1487650,Sam,Corson,Mathematics,Brigham Young University,4,2.2,5,-1
VGVhY2hlci00MDk3MzA=,409730,Grant,Mason,Physics,Brigham Young University,4,3.4,17,-1
VGVhY2hlci0xNTIwNDk0,1520494,Karen,Pierotti,English,Brigham Young University,2.5,2.5,2,-1
VGVhY2hlci0zMzE5NTQ=,331954,Quina,Hoskisson,Languages,Brigham Young University,3.7,2.3,23,-1
VGVhY2hlci0xNjcwMDk3,1670097,Ivan,Banov,Spanish,Brigham Young University,4,2.6,9,-1
VGVhY2hlci0xNDI3NzQ0,1427744,Victor,Migenes Gaetan,Physics & Astronomy,Brigham Young University,2.6,4,9,-1
VGVhY2hlci0xMjk2ODg0,1296884,Jeff,Reber,Psychology,Brigham Young University,4.4,3.7,61,-1
VGVhY2hlci0xMzgzMTY1,1383165,Darlene,Anderson,Education,Brigham Young University,2.9,1.8,5,-1
VGVhY2hlci0xOTI2MjAw,1926200,Talal,Sisalem,Arabic,Brigham Young University,4.8,3.3,4,-1
VGVhY2hlci04Mjc0MzQ=,827434,Mark,Carpenter,Communication,Brigham Young University,4.2,3.5,13,-1
VGVhY2hlci0xNzg5NTc1,1789575,Seth,Bott,Music,Brigham Young University,5,3.5,2,-1
VGVhY2hlci0xODQxMDY1,1841065,Derek,Thomas,Physics,Brigham Young University,3.3,3.5,2,-1
VGVhY2hlci04NzgzMzU=,878335,Stephen A,Hales,Visual Arts,Brigham Young University,2.9,3.2,5,-1
VGVhY2hlci0xOTM3NTYy,1937562,Krystal,Hill,Mathematics,Brigham Young University,3.5,3,2,-1
VGVhY2hlci0xNTkzODA=,159380,Richard,Anderson,Music,Brigham Young University,4.4,2.1,9,-1
VGVhY2hlci04MzE1NDk=,831549,Don,Segmiller,Visual Arts,Brigham Young University,3,4.5,2,-1
VGVhY2hlci0xODY4ODky,1868892,George,Taylor,Religion,Brigham Young University,3.4,3.1,8,-1
VGVhY2hlci0xOTE3NzU1,1917755,Louise,Gomes Fidalgo,Psychology,Brigham Young University,4.2,2,3,-1
VGVhY2hlci0xODg5MjEy,1889212,Nanette,Scheetz,Dance,Brigham Young University,4.5,1,3,-1
VGVhY2hlci03NzAwNTU=,770055,Todd,Mack,Spanish,Brigham Young University,4.5,2.9,16,-1
VGVhY2hlci0xODYzMTU2,1863156,Debra,Taylor,Spanish,Brigham Young University,5,2.5,2,-1
VGVhY2hlci0xNjA5NjUx,1609651,Steven,Carter,Visual Arts,Brigham Young University,3.8,3.3,10,-1
VGVhY2hlci0xODkwMDI=,189002,Albert,Winkler,History,Brigham Young University,4.2,2.7,24,-1
VGVhY2hlci03OTI2NzA=,792670,Allen,Buskirk,Chemistry,Brigham Young University,3,4.6,5,-1
VGVhY2hlci0xNDQwNTAx,1440501,Teppo,Felin,Organizational Ldrshp & Strat,Brigham Young University,4.6,3.2,5,-1
VGVhY2hlci0xODc2ODE3,1876817,James,Scott,Dance,Brigham Young University,4.9,1.7,13,-1
VGVhY2hlci00MjU4MjI=,425822,Wayne,Barrett,Mathematics,Brigham Young University,4.4,3.4,25,-1
VGVhY2hlci0xODMzNjE5,1833619,Charlie,Roberts,Dance,Brigham Young University,4.7,1,3,-1
VGVhY2hlci0xODg3MDA0,1887004,Michael,Ballard,Sign Language,Brigham Young University,5,1.5,2,-1
VGVhY2hlci0xODU5NTE3,1859517,Julie Anne,Helmandollar,English,Brigham Young University,4.8,1.7,3,-1
VGVhY2hlci0xODA2MTE1,1806115,Kent,Simons,Geography,Brigham Young University,3.1,1.5,4,-1
VGVhY2hlci0xNzg2Njcw,1786670,Ryan,Quinn,Business Administration,Brigham Young University,3.5,3.5,4,-1
VGVhY2hlci04MzQ1MzE=,834531,Randy Val,Johnson,Business,Brigham Young University,4.3,3.5,8,-1
VGVhY2hlci0xOTA3NDg1,1907485,Chara,Huckins,Dance,Brigham Young University,3.5,1,2,-1
VGVhY2hlci0xMDgzNTIw,1083520,James,Richards,Philosophy,Brigham Young University,2.7,3.1,15,-1
VGVhY2hlci00MDA1MDg=,400508,Ralph,Brown,Sociology,Brigham Young University,3.8,2.9,66,-1
VGVhY2hlci0xOTEzNDM4,1913438,Rachel,Hynes,Chemistry,Brigham Young University,1.3,4,2,-1
VGVhY2hlci0zMTA3MjQ=,310724,Paul,McCarty,Family & Consumer Science,Brigham Young University,3.1,2.3,6,-1
VGVhY2hlci04NDMwNDk=,843049,Robert,Crawford,Economics,Brigham Young University,2.4,4.1,22,-1
VGVhY2hlci0xOTAxMzY1,1901365,Maria,Breitman,Biology,Brigham Young University,4.1,1.7,7,-1
VGVhY2hlci0xOTA4NjUx,1908651,Rachel,Meyers,Comparative Literature,Brigham Young University,1.5,5,1,-1
VGVhY2hlci0zNzM4NDE=,373841,Julie,Ransom,Humanities,Brigham Young University,4.2,2.9,60,-1
VGVhY2hlci0xODY2NTcw,1866570,Allan,Escobar,Spanish,Brigham Young University,4.8,2.3,4,-1
VGVhY2hlci0xNDU1NzY3,1455767,John,Davies,Communication,Brigham Young University,2.7,3.6,10,-1
VGVhY2hlci0xMTE2MTEy,1116112,Eric,Ringger,Computer Science,Brigham Young University,4.9,2.3,7,-1
VGVhY2hlci04ODEyMjc=,881227,Gerald,Haslam,History,Brigham Young University,2.4,3.8,9,-1
VGVhY2hlci0zODY1NzQ=,386574,Paul,Hoskisson,Religion,Brigham Young University,3.9,3.3,84,-1
VGVhY2hlci0xNjIzNTU2,1623556,Adam,Wooten,Linguistics,Brigham Young University,4,1.5,2,-1
VGVhY2hlci0xODU3ODg=,185788,Jacqueline,Thursby,English,Brigham Young University,4.4,1.8,20,-1
VGVhY2hlci0xOTA5MTU4,1909158,Ray,Meyers,Civil Engineering,Brigham Young University,4.5,4.5,2,-1
VGVhY2hlci0xMjAyOTUy,1202952,Cynthia,Wong,Student Services,Brigham Young University,3.1,1.9,8,-1
VGVhY2hlci0xNzQxODk3,1741897,Karen,Hepworth,Religion,Brigham Young University,3.5,2.4,24,-1
VGVhY2hlci0xMzAxMjMx,1301231,Karen,Shores,Health Science,Brigham Young University,3.3,2.3,18,-1
VGVhY2hlci0xOTA3MDgw,1907080,David,Jungheim,Military Science,Brigham Young University,5,1,1,-1
VGVhY2hlci0xOTE2NDc=,191647,Michael,Murdock,History,Brigham Young University,4.3,3.1,53,-1
VGVhY2hlci0xODk1NDMw,1895430,Julia,Hubbard,Psychology,Brigham Young University,4.8,1,2,-1
VGVhY2hlci0xNjcyMTY4,1672168,Adam,Walden,Business,Brigham Young University,3.5,3.3,8,-1
VGVhY2hlci0xODg1MTk3,1885197,Amy,Jennings,Dance,Brigham Young University,4.3,2,2,-1
VGVhY2hlci03ODk1MTU=,789515,Nancy,Blair,Communication Disorders,Brigham Young University,2.5,3.7,7,-1
VGVhY2hlci0xNzc3Nzgw,1777780,Elizabeth,Brady,Writing,Brigham Young University,3.8,4.5,4,-1
VGVhY2hlci0xODk1Mjc4,1895278,David,Larsen,Religion,Brigham Young University,5,1,1,-1
VGVhY2hlci0xODk1Mjc1,1895275,Lisa,Tait,Religion,Brigham Young University,5,2,1,-1
VGVhY2hlci01NDk0MTE=,549411,William,Lang,Mathematics,Brigham Young University,2.5,3.4,18,-1
VGVhY2hlci0xODI5OTg2,1829986,Kylie,McQuarrie,Writing,Brigham Young University,4.8,1.3,3,-1
VGVhY2hlci01MDM3MjI=,503722,Christine,Moore,Education,Brigham Young University,3.5,2.7,3,-1
VGVhY2hlci0xODkyNDY2,1892466,David,Seay,German,Brigham Young University,5,3,1,-1
VGVhY2hlci01MDQ5MDY=,504906,Lara,Asplund,English,Brigham Young University,3.2,2.2,14,-1
VGVhY2hlci0xMTczMTAw,1173100,David,Junghiem,Military Science,Brigham Young University,5,1,2,-1
VGVhY2hlci01MzY4NjI=,536862,Christofer,Lund,Humanities,Brigham Young University,2.7,2.6,13,-1
VGVhY2hlci0xODkwNjU2,1890656,Nate,Carrier,Business,Brigham Young University,4.2,1.7,3,-1
VGVhY2hlci00NDU0OTQ=,445494,Nancy,Gunn,English,Brigham Young University,4.4,1.5,25,-1
VGVhY2hlci0yODk5ODk=,289989,Paul,Hedengren,Philosophy,Brigham Young University,2.6,2.7,13,-1
VGVhY2hlci0xNTIwMDEw,1520010,Melody,Murdock,Management Communications,Brigham Young University,4.8,3.1,11,-1
VGVhY2hlci0xNzA5OTUw,1709950,Nathaniel,Lambert,Family Studies,Brigham Young University,3.8,2.4,11,-1
VGVhY2hlci0xNTkxMjQw,1591240,Paige,Thompson,English,Brigham Young University,4.5,1.4,8,-1
VGVhY2hlci0xODg3ODcx,1887871,Tanner,Dewaal,Dance,Brigham Young University,5,2,1,-1
VGVhY2hlci0xMjI3MzY5,1227369,Heather,Willson,Linguistics,Brigham Young University,4.3,2.7,13,-1
VGVhY2hlci0xODY4MTY4,1868168,Chuck,Liu,Chinese,Brigham Young University,3.3,3,4,-1
VGVhY2hlci0yNTYxNzE=,256171,Deirdre,Paulsen,English,Brigham Young University,3,3.9,29,-1
VGVhY2hlci04MjI0NA==,82244,Penny,Bird,English,Brigham Young University,3.4,2.8,21,-1
VGVhY2hlci05Mzg5MjI=,938922,Kristy,Ludwig,Secondary Education,Brigham Young University,2.9,3,9,-1
VGVhY2hlci0yNTYyNjE=,256261,Julie,Eldredge,Languages,Brigham Young University,3.4,3.1,24,-1
VGVhY2hlci04MzQ1MDc=,834507,Gregory,Burton,Chemistry,Brigham Young University,1.8,4.5,2,-1
VGVhY2hlci0xNjc5OTUy,1679952,Pamela,Johstoneaux,English,Brigham Young University,4,2,1,-1
VGVhY2hlci0xNTUyODg4,1552888,Dan,Clark,Theatre & Media Arts,Brigham Young University,4.8,1.5,12,-1
VGVhY2hlci05ODM0MDg=,983408,Cindy,Horrocks,Secondary Education,Brigham Young University,4.9,1.8,4,-1
VGVhY2hlci0xODA3NTQ1,1807545,William,Jackson,Religion,Brigham Young University,5,1.3,4,-1
VGVhY2hlci0xODM4MzY0,1838364,Paige,Tovey,Writing,Brigham Young University,5,3,2,-1
VGVhY2hlci05MjM3Ng==,92376,D. Russell,Crane,Family & Consumer Science,Brigham Young University,2.6,3.2,11,-1
VGVhY2hlci0xNTcyMjc1,1572275,Marleen,Williams,Not Specified,Brigham Young University,5,5,2,-1
VGVhY2hlci01MDU5OTI=,505992,Rick,Romney,Law,Brigham Young University,4.2,2.7,6,-1
VGVhY2hlci00NDQ0MTM=,444413,Ana Maria,Preto-Bay,Languages,Brigham Young University,3.4,3.8,16,-1
VGVhY2hlci05MDUzMTY=,905316,Chuck,Norris,Law,Brigham Young University,3.8,2.8,6,-1
VGVhY2hlci0xODQyNzY5,1842769,Andrea,Knestel,Psychological Science,Brigham Young University,4,2.7,3,-1
VGVhY2hlci0xNzczMDMx,1773031,Meghan,Dewitt,Mathematics,Brigham Young University,3.8,3.9,10,-1
VGVhY2hlci0xNjY0NTEx,1664511,John,Prince,Chemistry,Brigham Young University,4.2,3.3,25,-1
VGVhY2hlci0xODc0MzI1,1874325,Rentz,Kourtney,Dance,Brigham Young University,5,2,1,-1
VGVhY2hlci0xODc0MzI2,1874326,Kourtney,Rentz,Dance,Brigham Young University,5,2,1,-1
VGVhY2hlci00MTE5NjQ=,411964,Louis,Quackenbush,Languages,Brigham Young University,3.5,3,28,-1
VGVhY2hlci0xODczNDIw,1873420,Andrew,Maxfield,Music,Brigham Young University,5,4,1,-1
VGVhY2hlci0yNDQ0NzQ=,244474,Randall,Shirts,Chemistry,Brigham Young University,2.6,4,43,-1
VGVhY2hlci0xNDMxOTUy,1431952,Richard,Christiansen,Electrical Engineering,Brigham Young University,2.6,2.2,10,-1
VGVhY2hlci0xMDE0MzEz,1014313,Elizabeth,Brocious,English,Brigham Young University,4.9,2.3,9,-1
VGVhY2hlci0yOTczMzg=,297338,Roseanne,Benson,Religion,Brigham Young University,3.7,3.5,66,-1
VGVhY2hlci0xODA3ODQ3,1807847,Kalama,Kaluhiokalani,Foreign Languages,Brigham Young University,3.9,1.8,8,-1
VGVhY2hlci0xNzQ0MDcx,1744071,Carolina,Benito Cox,Spanish,Brigham Young University,4.7,2.6,5,-1
VGVhY2hlci0xODM4NjMy,1838632,Jeremy,Evans,Russian,Brigham Young University,5,3.5,2,-1
VGVhY2hlci0xMDg0ODg4,1084888,Clark Eugen,Hirschi,Communication,Brigham Young University,4.6,2.6,5,-1
VGVhY2hlci0xODA5NTEw,1809510,Wil,Cocke,Mathematics,Brigham Young University,4.8,1,2,-1
VGVhY2hlci0xODQ4ODAx,1848801,Ashley,Burgess,Mathematics,Brigham Young University,2.5,1.5,2,-1
VGVhY2hlci0xMTczNzQy,1173742,Lorilla,Hawkins,Health Science,Brigham Young University,4.6,1.4,5,-1
VGVhY2hlci0xNzM1NDg=,173548,Lawrence,Flake,Religion,Brigham Young University,3.6,2.5,43,-1
